DATE,SOFR,SOFR30DAYAVG,SOFR90DAYAVG,SOFR180DAYAVG,SOFRINDEX
2023-09-11,5.3,5.31325,5.21517,5.10348,1.09681094
2023-09-12,5.3,5.313280000000001,5.21799,5.1075800000000005,1.09697242
2023-09-13,5.3,5.313280000000001,5.2208,5.11174,1.09713392
2023-09-14,5.3,5.313280000000001,5.2235,5.11602,1.09729544
2023-09-15,5.31,5.313280000000001,5.22634,5.1203,1.09745698
2023-09-18,5.31,5.31426,5.23511,5.1332699999999996,1.09794261
2023-09-19,5.31,5.31462,5.23804,5.1376,1.09810456
2023-09-20,5.3,5.31495,5.24097,5.14051,1.09826653
2023-09-21,5.3,5.31495,5.24378,5.14337,1.09842822
2023-09-22,5.3,5.31495,5.2466099999999996,5.14622,1.09858993
2023-09-25,5.31,5.31493,5.2550300000000005,5.15447,1.09907514
2023-09-26,5.31,5.31529,5.25796,5.1572,1.09923725
2023-09-27,5.32,5.31562,5.26077,5.1599900000000005,1.09939939
2023-09-28,5.31,5.31629,5.2637,5.16256,1.09956186
2023-09-29,5.31,5.31663,5.26619,5.165080000000001,1.09972404
2023-10-02,5.32,5.31696,5.27395,5.17298,1.10021067
2023-10-03,5.33,5.31735,5.27688,5.17589,1.10037326
2023-10-04,5.32,5.31805,5.27991,5.17886,1.10053617
2023-10-05,5.32,5.31838,5.28284,5.181780000000001,1.10069881
2023-10-06,5.31,5.31872,5.28578,5.18469,1.10086147
2023-10-10,5.31,5.31964,5.297,5.1961699999999995,1.10151098
2023-10-11,5.31,5.31998,5.299919999999999,5.19908,1.10167345
2023-10-12,5.31,5.32031,5.30274,5.20199,1.10183594
2023-10-13,5.31,5.32064,5.305680000000001,5.2049,1.10199847
2023-10-16,5.31,5.32129,5.31433,5.21361,1.1024861
2023-10-17,5.31,5.3213099999999995,5.31714,5.21652,1.10264872
2023-10-18,5.3,5.3213099999999995,5.320069999999999,5.2194199999999995,1.10281136
2023-10-19,5.3,5.3209800000000005,5.322769999999999,5.2222800000000005,1.10297372
2023-10-20,5.3,5.32064,5.3256,5.22513,1.1031361
2023-10-23,5.3,5.32062,5.33403,5.23367,1.10362332
2023-10-24,5.3,5.32064,5.33673,5.23652,1.10378579
2023-10-25,5.3,5.32064,5.33943,5.23931,1.1039483
2023-10-26,5.31,5.32031,5.33932,5.24211,1.10411082
2023-10-27,5.31,5.32031,5.33945,5.2449699999999995,1.10427368
2023-10-30,5.31,5.31995,5.33966,5.2535099999999995,1.10476232
2023-10-31,5.35,5.31998,5.33966,5.25636,1.10492527
2023-11-01,5.32,5.3213099999999995,5.3402199999999995,5.25801,1.10508948
2023-11-02,5.33,5.3213099999999995,5.34044,5.2595,1.10525278
2023-11-03,5.32,5.3213099999999995,5.3408,5.26104,1.10541642
2023-11-06,5.32,5.32165,5.34146,5.26548,1.10590649
2023-11-07,5.32,5.32204,5.34168,5.26696,1.10606992
2023-11-08,5.32,5.3224,5.3419099999999995,5.2685,1.10623337
2023-11-09,5.32,5.32273,5.34213,5.27005,1.10639685
2023-11-10,5.32,5.3230699999999995,5.34237,5.27159,1.10656035
2023-11-13,5.32,5.32404,5.343030000000001,5.27614,1.10705092
2023-11-14,5.32,5.324409999999999,5.34326,5.27768,1.10721452
2023-11-15,5.32,5.32474,5.3434800000000005,5.27921,1.10737814
2023-11-16,5.32,5.325069999999999,5.34371,5.28076,1.10754179
2023-11-17,5.32,5.32541,5.34395,5.28231,1.10770546
2023-11-20,5.31,5.32739,5.344609999999999,5.28691,1.10819654
2023-11-21,5.31,5.32775,5.34472,5.28839,1.10836
2023-11-22,5.31,5.32809,5.34483,5.28982,1.10852348
2023-11-24,5.32,5.32873,5.34507,5.29269,1.1088505
2023-11-27,5.32,5.33004,5.34572,5.29712,1.10934209
2023-11-28,5.32,5.3304,5.34595,5.29849,1.10950602
2023-11-29,5.31,5.3307400000000005,5.34618,5.29986,1.10966999
2023-11-30,5.33,5.3307400000000005,5.34618,5.30124,1.10983366
2023-12-01,5.39,5.33007,5.346430000000001,5.30272,1.10999798
2023-12-04,5.37,5.33674,5.349130000000001,5.30835,1.11049655
2023-12-05,5.33,5.33844,5.3498,5.31018,1.1106622
2023-12-06,5.32,5.338769999999999,5.350140000000001,5.311780000000001,1.11082664
2023-12-07,5.32,5.338769999999999,5.35025,5.31332,1.1109908
2023-12-08,5.32,5.338769999999999,5.3505,5.31487,1.11115498
2023-12-11,5.32,5.3387400000000005,5.35115,5.31947,1.11164759
2023-12-12,5.31,5.338769999999999,5.351380000000001,5.32101,1.11181187
2023-12-13,5.31,5.33844,5.35149,5.32244,1.11197586
2023-12-14,5.31,5.3381,5.3516,5.323930000000001,1.11213987
2023-12-15,5.32,5.33777,5.35162,5.325419999999999,1.11230391
2023-12-18,5.32,5.33774,5.35194,5.330030000000001,1.11279704
2023-12-19,5.31,5.33777,5.35205,5.33157,1.11296148
2023-12-20,5.31,5.33743,5.35217,5.33306,1.11312564
2023-12-21,5.31,5.33743,5.35228,5.33455,1.11328983
2023-12-22,5.32,5.33743,5.35241,5.33603,1.11345404
2023-12-26,5.35,5.33805,5.35304,5.34211,1.11411222
2023-12-27,5.39,5.33905,5.3533800000000005,5.34376,1.11427779
2023-12-28,5.4,5.3414,5.35428,5.34548,1.11444462
2023-12-29,5.38,5.344069999999999,5.35531,5.34725,1.11461178
2024-01-02,5.4,5.34734,5.35808,5.35436,1.11527807
2024-01-03,5.39,5.34768,5.35898,5.3563,1.11544537
2024-01-04,5.32,5.34835,5.35977,5.3581900000000005,1.11561237
2024-01-05,5.31,5.3480099999999995,5.35991,5.35968,1.11577724
2024-01-08,5.31,5.34698,5.35991,5.36394,1.11627097
2024-01-09,5.31,5.34667,5.35991,5.365419999999999,1.11643562
2024-01-10,5.31,5.3463400000000005,5.35991,5.36685,1.11660029
2024-01-11,5.31,5.346,5.35991,5.36834,1.11676499
2024-01-12,5.31,5.346,5.35993,5.36983,1.11692971
2024-01-16,5.32,5.34526,5.35988,5.37562,1.1175887
2024-01-17,5.32,5.34526,5.36011,5.3771,1.11775386
2024-01-18,5.31,5.34526,5.36033,5.37865,1.11791904
2024-01-19,5.31,5.34526,5.36046,5.38014,1.11808393
2024-01-22,5.31,5.34492,5.36078,5.384519999999999,1.11857868
2024-01-23,5.31,5.34464,5.36089,5.38594,1.11874367
2024-01-24,5.31,5.34433,5.36101,5.38594,1.11890869
2024-01-25,5.32,5.344,5.36101,5.38601,1.11907372
2024-01-26,5.32,5.34299,5.36114,5.3861300000000005,1.1192391
2024-01-29,5.31,5.33596,5.36146,5.386340000000001,1.11973529
2024-01-30,5.31,5.33367,5.36101,5.3864,1.11990046
2024-01-31,5.32,5.33136,5.36089,5.38646,1.12006564
2024-02-01,5.32,5.32935,5.36078,5.38658,1.12023116
2024-02-02,5.32,5.32667,5.3608,5.3867,1.12039671
2024-02-05,5.31,5.32463,5.36078,5.38703,1.12089342
2024-02-06,5.31,5.32466,5.36067,5.38708,1.12105875
2024-02-07,5.31,5.32466,5.3605599999999995,5.3871400000000005,1.1212241
2024-02-08,5.31,5.32466,5.3604400000000005,5.38721,1.12138949
2024-02-09,5.31,5.32466,5.36035,5.38727,1.12155489
2024-02-12,5.31,5.32466,5.35999,5.38743,1.12205118
2024-02-13,5.31,5.32471,5.35988,5.38748,1.12221668
2024-02-14,5.3,5.32474,5.35977,5.38754,1.12238221
2024-02-15,5.31,5.3244,5.35954,5.38755,1.12254745
2024-02-16,5.3,5.32407,5.35945,5.38761,1.12271302
2024-02-20,5.3,5.3223199999999995,5.35873,5.387580000000001,1.12337418
2024-02-21,5.3,5.32198,5.358630000000001,5.387580000000001,1.12353956
2024-02-22,5.3,5.32165,5.35851,5.38759,1.12370497
2024-02-23,5.31,5.3213099999999995,5.3583099999999995,5.3876,1.12387041
2024-02-26,5.31,5.32062,5.35795,5.38775,1.12436772
2024-02-27,5.31,5.32031,5.35784,5.38781,1.12453356
2024-02-28,5.31,5.31998,5.35784,5.38781,1.12469943
2024-02-29,5.32,5.31998,5.35761,5.38782,1.12486532
2024-03-01,5.31,5.32031,5.35684,5.3878900000000005,1.12503155
2024-03-04,5.31,5.31928,5.35435,5.38788,1.12552938
2024-03-05,5.31,5.318969999999999,5.35412,5.38794,1.1256954
2024-03-06,5.31,5.31864,5.35401,5.38794,1.12586144
2024-03-07,5.31,5.31864,5.3539,5.388,1.1260275
2024-03-08,5.31,5.31864,5.3538,5.38807,1.12619359
2024-03-11,5.31,5.31861,5.35345,5.38822,1.12669193
2024-03-12,5.31,5.31864,5.35345,5.38828,1.12685812
2024-03-13,5.31,5.31864,5.35345,5.38834,1.12702433
2024-03-14,5.31,5.31864,5.35345,5.38835,1.12719057
2024-03-15,5.31,5.31864,5.35335,5.38835,1.12735683
2024-03-18,5.31,5.31931,5.353,5.38834,1.12785568
2024-03-19,5.31,5.3196900000000005,5.353,5.38839,1.12802204
2024-03-20,5.31,5.32005,5.353,5.38845,1.12818842
2024-03-21,5.31,5.32039,5.353,5.38852,1.12835483
2024-03-22,5.31,5.32072,5.35291,5.38858,1.12852126
2024-03-25,5.31,5.32137,5.35257,5.3886199999999995,1.12902063
2024-03-26,5.32,5.32139,5.352119999999999,5.38857,1.12918717
2024-03-27,5.33,5.3217300000000005,5.35134,5.3886199999999995,1.12935403
2024-03-28,5.34,5.3224,5.35055,5.38875,1.12952124
2024-04-01,5.35,5.32597,5.34875,5.38924,1.13019142
2024-04-02,5.34,5.32734,5.34818,5.38941,1.13035938
2024-04-03,5.32,5.32834,5.34762,5.38952,1.13052705
2024-04-04,5.32,5.32868,5.34762,5.38959,1.13069412
2024-04-05,5.32,5.32901,5.34775,5.38966,1.13086121
2024-04-08,5.31,5.3299900000000004,5.34807,5.389819999999999,1.13136256
2024-04-09,5.31,5.330019999999999,5.34807,5.389819999999999,1.13152944
2024-04-10,5.31,5.330019999999999,5.34807,5.389819999999999,1.13169634
2024-04-11,5.31,5.330019999999999,5.34807,5.38983,1.13186326
2024-04-12,5.31,5.330019999999999,5.3481,5.38983,1.13203021
2024-04-15,5.32,5.3299900000000004,5.3481,5.389819999999999,1.13253113
2024-04-16,5.31,5.33035,5.3481,5.3899300000000006,1.1326985
2024-04-17,5.31,5.33035,5.347980000000001,5.38999,1.13286557
2024-04-18,5.3,5.33035,5.347980000000001,5.39006,1.13303267
2024-04-19,5.31,5.330019999999999,5.3478900000000005,5.39006,1.13319948
2024-04-22,5.31,5.3299900000000004,5.3478699999999995,5.390219999999999,1.13370092
2024-04-23,5.31,5.330019999999999,5.3478699999999995,5.390280000000001,1.13386814
2024-04-24,5.31,5.330019999999999,5.3478699999999995,5.390280000000001,1.13403538
2024-04-25,5.31,5.330019999999999,5.34776,5.39029,1.13420265
2024-04-26,5.32,5.329680000000001,5.347659999999999,5.39029,1.13436995
2024-04-29,5.32,5.32806,5.34776,5.390219999999999,1.13487285
2024-04-30,5.34,5.32742,5.3478699999999995,5.390219999999999,1.13504056
2024-05-01,5.32,5.32742,5.3481,5.390280000000001,1.13520893
2024-05-02,5.31,5.32641,5.3481,5.39029,1.13537668
2024-05-03,5.31,5.32541,5.348,5.39023,1.13554415
2024-05-06,5.31,5.324380000000001,5.34776,5.39005,1.13604663
2024-05-07,5.31,5.32407,5.34776,5.38999,1.1362142
2024-05-08,5.31,5.32374,5.34776,5.3899300000000006,1.13638179
2024-05-09,5.31,5.32374,5.34776,5.38989,1.13654941
2024-05-10,5.31,5.32374,5.34778,5.38983,1.13671705
2024-05-13,5.31,5.32371,5.34776,5.38965,1.13722004
2024-05-14,5.31,5.32374,5.34776,5.38959,1.13738778
2024-05-15,5.31,5.32374,5.3478699999999995,5.38954,1.13755555
2024-05-16,5.31,5.3234,5.3478699999999995,5.38949,1.13772334
2024-05-17,5.31,5.3234,5.3480099999999995,5.38943,1.13789115
2024-05-20,5.31,5.32371,5.34835,5.38936,1.13839467
2024-05-21,5.31,5.32374,5.34846,5.3893699999999995,1.13856258
2024-05-22,5.31,5.32374,5.34857,5.3893699999999995,1.13873052
2024-05-23,5.31,5.32374,5.34869,5.38932,1.13889848
2024-05-24,5.32,5.32374,5.3487,5.38927,1.13906647
2024-05-28,5.32,5.324330000000001,5.34911,5.3893,1.13973978
2024-05-29,5.33,5.324330000000001,5.34922,5.38924,1.13990821
2024-05-30,5.33,5.32466,5.34934,5.38891,1.14007698
2024-05-31,5.34,5.324330000000001,5.3495800000000004,5.38857,1.14024578
2024-06-03,5.35,5.326980000000001,5.350569999999999,5.38816,1.14075319
2024-06-04,5.33,5.32834,5.35102,5.388330000000001,1.14092272
2024-06-05,5.33,5.32901,5.35125,5.38839,1.14109164
2024-06-06,5.33,5.329680000000001,5.35147,5.38845,1.14126058
2024-06-07,5.33,5.33035,5.351719999999999,5.38851,1.14142955
2024-06-10,5.32,5.332330000000001,5.35237,5.388730000000001,1.14193654
2024-06-11,5.32,5.33269,5.35249,5.38879,1.14210529
2024-06-12,5.31,5.33303,5.3526,5.38884,1.14227407
2024-06-13,5.31,5.33303,5.3526,5.38879,1.14244255
2024-06-14,5.31,5.33303,5.35262,5.38874,1.14261106
2024-06-17,5.33,5.333,5.3526,5.38861,1.14311667
2024-06-18,5.33,5.3337,5.3528199999999995,5.388730000000001,1.14328591
2024-06-20,5.32,5.33501,5.353269999999999,5.38891,1.14362445
2024-06-21,5.31,5.33535,5.3534,5.38892,1.14379345
2024-06-24,5.31,5.33501,5.3533800000000005,5.38857,1.14429958
2024-06-25,5.33,5.33473,5.353269999999999,5.38811,1.14446837
2024-06-26,5.34,5.33509,5.353269999999999,5.38771,1.14463781
2024-06-27,5.34,5.33576,5.35329,5.3875,1.1448076
2024-06-28,5.33,5.33643,5.35331,5.3872800000000005,1.14497741
2024-07-01,5.4,5.336069999999999,5.3528400000000005,5.3863,1.14548597
2024-07-02,5.35,5.3381,5.35352,5.38636,1.1456578
2024-07-03,5.33,5.33844,5.35386,5.3865300000000005,1.14582805
2024-07-05,5.32,5.33774,5.35409,5.38676,1.14616735
2024-07-08,5.32,5.33671,5.35419,5.38692,1.14667548
2024-07-09,5.34,5.3364,5.3543,5.38698,1.14684493
2024-07-10,5.34,5.33674,5.35464,5.38715,1.14701505
2024-07-11,5.34,5.33741,5.35497,5.38733,1.14718519
2024-07-12,5.34,5.338080000000001,5.35533,5.38751,1.14735536
2024-07-15,5.34,5.34106,5.35621,5.38796,1.14786593
2024-07-16,5.35,5.34209,5.35655,5.38808,1.1480362
2024-07-17,5.35,5.343430000000001,5.357,5.3883,1.14820681
2024-07-18,5.34,5.3441,5.357559999999999,5.38854,1.14837744
2024-07-19,5.34,5.34446,5.35792,5.388719999999999,1.14854779
2024-07-22,5.33,5.34644,5.35891,5.38922,1.14905889
2024-07-23,5.34,5.3471400000000004,5.35914,5.38933,1.14922901
2024-07-24,5.34,5.34814,5.3594800000000005,5.3894400000000005,1.14939948
2024-07-25,5.35,5.34915,5.3598099999999995,5.38957,1.14956998
2024-07-26,5.35,5.349819999999999,5.36017,5.38974,1.14974082
2024-07-29,5.33,5.35113,5.36116,5.39036,1.15025341
2024-07-30,5.33,5.35116,5.36105,5.39041,1.15042371
2024-07-31,5.38,5.35116,5.36116,5.39047,1.15059404
2024-08-01,5.35,5.35049,5.36195,5.39082,1.15076599
2024-08-02,5.35,5.35049,5.362419999999999,5.391,1.150937
2024-08-05,5.32,5.35283,5.36375,5.39161,1.15145013
2024-08-06,5.33,5.35286,5.3638699999999995,5.3916699999999995,1.15162029
2024-08-07,5.33,5.353190000000001,5.36409,5.391780000000001,1.15179079
2024-08-08,5.34,5.35353,5.364319999999999,5.39191,1.15196132
2024-08-09,5.34,5.35353,5.364669999999999,5.39208,1.15213219
2024-08-12,5.34,5.3535,5.36567,5.392580000000001,1.15264489
2024-08-13,5.34,5.35353,5.366,5.39281,1.15281587
2024-08-14,5.33,5.35353,5.36634,5.3929800000000006,1.15298687
2024-08-15,5.35,5.353190000000001,5.366569999999999,5.39317,1.15315758
2024-08-16,5.32,5.353190000000001,5.36704,5.39346,1.15332895
2024-08-19,5.32,5.35082,5.36736,5.39379,1.15384026
2024-08-20,5.32,5.35018,5.36747,5.39391,1.15401077
2024-08-21,5.31,5.3495099999999995,5.36758,5.394019999999999,1.15418131
2024-08-22,5.31,5.34884,5.36758,5.39403,1.15435155
2024-08-23,5.33,5.34784,5.36749,5.39403,1.15452182
2024-08-26,5.34,5.34614,5.3678300000000005,5.39436,1.15503462
2024-08-27,5.35,5.34583,5.36806,5.3945300000000005,1.15520595
2024-08-28,5.35,5.34583,5.36828,5.39471,1.15537762
2024-08-29,5.33,5.3465,5.36851,5.39494,1.15554932
2024-08-30,5.32,5.3465,5.36841,5.39506,1.15572041
2024-09-03,5.34,5.3414,5.36747,5.3952599999999995,1.15640357
2024-09-04,5.35,5.34106,5.36758,5.39543,1.1565751
2024-09-05,5.35,5.34207,5.3678099999999995,5.39567,1.15674698
2024-09-06,5.34,5.34274,5.36805,5.3959,1.15691889
2024-09-09,5.34,5.34304,5.36848,5.3964,1.15743372
2024-09-10,5.33,5.34307,5.36871,5.39657,1.1576054
2024-09-11,5.32,5.34274,5.368930000000001,5.39669,1.15777679
2024-09-12,5.33,5.34207,5.36904,5.39675,1.15794789
2024-09-13,5.33,5.34173,5.36929,5.39687,1.15811933
2024-09-16,5.38,5.3413699999999995,5.36972,5.3972,1.15863372
2024-09-17,5.38,5.3434099999999995,5.37029,5.3976,1.15880688
2024-09-18,5.33,5.34541,5.37085,5.398,1.15898005
2024-09-19,4.82,5.34575,5.37097,5.39812,1.15915165
2024-09-20,4.83,5.32901,5.365469999999999,5.39533,1.15930684
2024-09-23,4.83,5.28012,5.34924,5.38705,1.15977346
2024-09-24,4.84,5.2634099999999995,5.34361,5.3842,1.15992907
2024-09-25,4.84,5.2470099999999995,5.33798,5.38136,1.16008501
2024-09-26,4.83,5.23027,5.3323599999999995,5.37852,1.16024098
2024-09-27,4.84,5.21287,5.32675,5.37561,1.16039665
2024-09-30,4.96,5.16334,5.3094,5.36699,1.16086467
2024-10-01,5.05,5.15134,5.30501,5.36493,1.16102461
2024-10-02,4.92,5.14233,5.30186,5.36339,1.16118748
2024-10-03,4.85,5.12894,5.29725,5.36112,1.16134618
2024-10-04,4.83,5.11254,5.29197,5.35844,1.16150264
2024-10-07,4.83,5.06065,5.27541,5.35016,1.16197014
2024-10-08,4.84,5.04361,5.26967,5.34743,1.16212604
2024-10-09,4.83,5.02688,5.26405,5.34475,1.16228228
2024-10-10,4.82,5.00981,5.25831,5.34202,1.16243822
2024-10-11,4.81,4.99274,5.25247,5.339230000000001,1.16259386
2024-10-15,4.86,4.92341,5.22846,5.32774,1.1632152
2024-10-16,4.86,4.90768,5.22295,5.32523,1.16337223
2024-10-17,4.85,4.890280000000001,5.21755,5.32268,1.16352929
2024-10-18,4.84,4.87255,5.21205,5.32006,1.16368604
2024-10-21,4.82,4.857130000000001,5.19527,5.31201,1.16415539
2024-10-22,4.83,4.85682,5.18942,5.30921,1.16431126
2024-10-23,4.83,4.85682,5.183680000000001,5.30647,1.16446747
2024-10-24,4.83,4.85682,5.17782,5.3036900000000005,1.16462371
2024-10-25,4.83,4.85648,5.17199,5.3009,1.16477996
2024-10-28,4.82,4.85579,5.15465,5.29239,1.16524878
2024-10-29,4.82,4.85515,5.14891,5.289540000000001,1.1654048
2024-10-30,4.81,4.854480000000001,5.1426099999999995,5.28675,1.16556083
2024-10-31,4.9,4.84946,5.1365300000000005,5.28391,1.16571656
2024-11-01,4.86,4.8444400000000005,5.13149,5.281569999999999,1.16587523
2024-11-04,4.82,4.84375,5.11527,5.27387,1.16634741
2024-11-05,4.82,4.843430000000001,5.10953,5.27107,1.16650357
2024-11-06,4.81,4.8431,5.10379,5.26828,1.16665975
2024-11-07,4.82,4.84243,5.09783,5.26544,1.16681563
2024-11-08,4.6,4.84176,5.092,5.26265,1.16697186
2024-11-12,4.6,4.81264,5.058669999999999,5.24644,1.16756831
2024-11-13,4.59,4.805630000000001,5.05045,5.24239,1.1677175
2024-11-14,4.58,4.79827,5.0419,5.23829,1.16786638
2024-11-15,4.57,4.7889,5.0336,5.23414,1.16801496
2024-11-18,4.57,4.7607800000000005,5.00828,5.22147,1.16845978
2024-11-19,4.57,4.75176,4.99984,5.21726,1.16860811
2024-11-20,4.56,4.74273,4.9915199999999995,5.21304,1.16875646
2024-11-21,4.57,4.734030000000001,4.98308,5.20872,1.1689045
2024-11-22,4.57,4.7253300000000005,4.97455,5.20445,1.16905288
2024-11-25,4.58,4.6992199999999995,4.94878,5.19163,1.1694981
2024-11-26,4.58,4.690869999999999,4.940119999999999,5.18735,1.16964689
2024-11-27,4.57,4.68251,4.9314599999999995,5.18308,1.16979569
2024-11-29,4.59,4.66576,4.9145,5.17431,1.17009269
2024-12-02,4.64,4.63898,4.889880000000001,5.16148,1.17054025
2024-12-03,4.64,4.63164,4.88201,5.15755,1.17069112
2024-12-04,4.59,4.624280000000001,4.87402,5.15362,1.17084201
2024-12-05,4.59,4.61658,4.865480000000001,5.14941,1.17099129
2024-12-06,4.6,4.60889,4.85706,5.1452,1.17114059
2024-12-09,4.63,4.5945,4.83209,5.13282,1.17158953
2024-12-10,4.64,4.59555,4.8242199999999995,5.12895,1.17174021
2024-12-11,4.62,4.5969,4.81657,5.12513,1.17189123
2024-12-12,4.62,4.597569999999999,4.808590000000001,5.12121,1.17204163
2024-12-13,4.6,4.5982400000000005,4.800619999999999,5.11728,1.17219204
2024-12-16,4.65,4.600230000000001,4.77543,5.10492,1.17264138
2024-12-17,4.62,4.602930000000001,4.76722,5.10104,1.17279284
2024-12-18,4.57,4.6046,4.75924,5.09706,1.17294335
2024-12-19,4.3,4.6046,4.75643,5.09285,1.17309225
2024-12-20,4.3,4.59556,4.75049,5.0871,1.17323237
2024-12-23,4.31,4.56879,4.7326,5.069719999999999,1.17365278
2024-12-24,4.31,4.56011,4.72665,5.06385,1.17379329
